isin,company_name,org_perm_id,tax_id,hq_country,orgnr,method
SE0002110064,Meko AB,4295890369.0,SE556392197101,SE,5563921971.0,lseg_taxid
SE0002133975,,,,,556160-4108,manual
SE0002136242,,,,,556661-8954,manual
SE0002148817,Hansa Biopharma AB,4298014997.0,SE556734535901,SE,5567345359.0,lseg_taxid
SE0002158568,,,,,556693-7404,manual
SE0002160010,TV4 AB,4295889965.0,SE556242715201,SE,5562427152.0,lseg_taxid
SE0002174490,AB Custos,4295890276.0,,SE,556013-0683,manual
SE0002180539,Avega Group AB,4298015034.0,SE556601188701,SE,5566011887.0,lseg_taxid
SE0002190926,Karolinska Development AB,4298129740.0,SE556707504801,SE,5567075048.0,lseg_taxid
SE0002216713,Victoriahem AB,4298014993.0,SE556695073801,SE,5566950738.0,lseg_taxid
SE0002253385,,,,,556582-0519,manual
SE0002257402,,,,,556463-9440,manual
SE0002367797,,,,,556168-6360,manual
SE0002402701,Ework Group AB,4298072806.0,SE556587870801,SE,5565878708.0,lseg_taxid
SE0002452623,,,,,556108-9631,manual
SE0002469312,Ricoh Sverige Holding AB,4298011096.0,,SE,556666-9321,manual
SE0002478776,Senzime AB (publ),4298015323.0,SE556565573401,SE,5565655734.0,lseg_taxid
SE0002571539,DGC One AB,4298015254.0,SE556624173201,SE,5566241732.0,lseg_taxid
SE0002575340,Abliva AB,4298051839.0,SE556595653801,SE,5565956538.0,lseg_taxid
SE0002579912,GHP Specialty Care AB,4295897716.0,,SE,556648-2204,manual
SE0002583195,Telelogic AB,4295890202.0,,,556054-4853,manual
SE0002591420,Tobii AB,4297843251.0,SE556613965401,SE,5566139654.0,lseg_taxid
SE0002591651,,,,,556452-6514,manual
SE0002591743,,,,,556243-8001,manual
SE0002626861,Cloetta AB,5000075020.0,SE556308814401,SE,5563088144.0,lseg_taxid
SE0002683557,,,,,556011-5036,manual
SE0002687749,Swedbank AB,8589934289.0,,SE,502017-7753,manual
SE0002727180,SalusAnsvar AB,4295890122.0,,SE,556494-4154,manual
SE0002870873,Verisure Group AB,4295889868.0,SE556222901201,SE,5562229012.0,lseg_taxid
SE0003207141,Broadridge Trading and Connectivity Solutions AB,4295890187.0,SE556313458301,SE,5563134583.0,lseg_taxid
SE0003208792,,,,,556463-9440,manual
SE0003210590,Arbona AB (publ),4295890237.0,SE556541886901,SE,5565418869.0,lseg_taxid
SE0003303460,,,,,556697-2211,manual
SE0003303627,Byggmax Group AB,4298314275.0,SE556656353101,SE,5566563531.0,lseg_taxid
SE0003366871,SAS AB,4295890190.0,SE556606849901,SE,5566068499.0,lseg_taxid
SE0003421544,,,,,556567-2549,manual
SE0003491562,Episurf Medical AB,5001169059.0,SE556767054101,SE,5567670541.0,lseg_taxid
SE0003613090,,,,,556697-7426,manual
SE0003652163,,,,,5560125790,manual
SE0003689983,,,,,556845-4619,manual
SE0003756758,Sdiptech AB (publ),5035397007.0,SE556672489301,SE,5566724893.0,lseg_taxid
SE0003815604,Egetis Therapeutics AB (publ),4297630316.0,SE556706672401,SE,5567066724.0,lseg_taxid
SE0003849223,Bulten AB,4298314986.0,SE556668214101,SE,5566682141.0,lseg_taxid
SE0003909282,Dedicare AB (publ),4298314558.0,SE556516150101,SE,5565161501.0,lseg_taxid
SE0003917798,Sivers Semiconductors AB,5001436308.0,SE556383934801,SE,5563839348.0,lseg_taxid
SE0003949973,Fastighets AB Balder,4295890203.0,,SE,556525-6905,manual
SE0003950864,Concentric AB,5035166756.0,SE556828499501,SE,5568284995.0,lseg_taxid
SE0004390037,Corem Kelly AB,4295890109.0,SE556482583301,SE,5564825833.0,lseg_taxid
SE0004390516,,,,,556866-0723,manual
SE0004633956,,,,,556588-0936,manual
SE0004635878,Sagax AB,4295890156.0,SE556520002801,SE,5565200028.0,lseg_taxid
SE0004777241,TSR Noisiver 7 AB,5035418235.0,,SE,556788-8614,manual
SE0004840718,Xvivo Perfusion AB,5036197319.0,SE556561042401,SE,5565610424.0,lseg_taxid
SE0004949691,Alliance Oil Company Ltd (Pre-Merger),4295890208.0,,RU,,none
SE0004977692,Platzer Fastigheter Holding AB (publ),5000471391.0,SE556746643701,SE,5567466437.0,lseg_taxid
SE0005003654,,,,,556629-1786,manual
SE0005034550,Neobo Fastigheter AB (publ),4295889819.0,SE556580252601,SE,5565802526.0,lseg_taxid
SE0005095601,,,,,556484-4303,manual
SE0005096369,Oscar Properties Holding AB,5040045786.0,,SE,556734-7777,manual
SE0005126729,PA Resources AB,4295890269.0,,SE,556488-2180,manual
SE0005126885,Tribona AB,5038052375.0,SE556870464601,SE,5568704646.0,lseg_taxid
SE0005127818,Sagax AB,4295890156.0,SE556520002801,SE,5565200028.0,lseg_taxid
SE0005127875,,,,,556883-1449,manual
SE0005137031,,,,,556529-3205,manual
SE0005188349,,,,,556658-0683,manual
SE0005188471,,,,,556209-7146,manual
SE0005189347,,,,,556532-6443,manual
SE0005190220,Tele2 AB,4295890035.0,SE556410891701,SE,5564108917.0,lseg_taxid
SE0005190238,Tele2 AB,4295890035.0,SE556410891701,SE,5564108917.0,lseg_taxid
SE0005191426,,,,,556010-4988,manual
SE0005191475,,,,,,none
SE0005191806,,,,,556471-2315,manual
SE0005217320,,,,,556230-7867,manual
SE0005217379,,,,,556090-4251,manual
SE0005222841,Ratos AB,4295889824.0,SE556008358501,SE,5560083585.0,lseg_taxid
SE0005223674,,,,,556196-1599,manual
SE0005223773,,,,,556064-8304,manual
SE0005250487,Victoriahem AB,4298014993.0,SE556695073801,SE,5566950738.0,lseg_taxid
SE0005392529,,,,,556484-1369,manual
SE0005397106,,,,,559296-1105,manual
SE0005454873,Nanologica AB (publ),5036353961.0,SE556664502301,SE,5566645023.0,lseg_taxid
SE0005468717,Ferronordic AB,5037614167.0,SE556748795301,SE,5567487953.0,lseg_taxid
SE0005498557,,,,,556567-2549,manual
SE0005568136,,,,,556302-9726,manual
SE0005594728,Victoriahem Fastigheter AB,8589934307.0,SE556498944901,SE,5564989449.0,lseg_taxid
SE0005676160,Arcam AB,4295890444.0,SE556539535601,SE,5565395356.0,lseg_taxid
SE0005677135,,,,,5560369190,manual
SE0005704053,SAS AB,4295890190.0,SE556606849901,SE,5566068499.0,lseg_taxid
SE0005704129,,,,,556845-4619,manual
SE0005731171,Hemfosa Fastigheter,,,,556917-4377,manual
SE0005757267,Recipharm AB,4297907825.0,SE556498842501,SE,5564988425.0,lseg_taxid
SE0005794617,Saniona AB,5041982010.0,SE556962534501,DK,5569625345.0,lseg_taxid
SE0005849437,,,,,556658-0683,manual
SE0005851268,,,,,556209-7146,manual
SE0005851706,IAR Systems Group AB,4295890225.0,SE556400720001,SE,5564007200.0,lseg_taxid
SE0005851748,,,,,556529-3205,manual
SE0005876943,,,,,556532-6443,manual
SE0005876968,,,,,556047-0320,manual
SE0005877271,,,,,556883-1449,manual
SE0005878543,Hanza AB,5043315757.0,SE556748839901,SE,5567488399.0,lseg_taxid
SE0005878741,Bactiguard Holding AB,5037131306.0,SE556822118701,SE,5568221187.0,lseg_taxid
SE0005932795,Victoriahem AB,4298014993.0,SE556695073801,SE,5566950738.0,lseg_taxid
SE0005935558,,,,,556110-6203,manual
SE0005936911,,,,,556090-4251,manual
SE0005991411,Besqab Bostadsutveckling AB,5037624021.0,SE556693888101,SE,5566938881.0,lseg_taxid
SE0005992567,,,,,556292-1089,manual
SE0005992831,Starbreeze AB,4295890484.0,SE556551893201,SE,5565518932.0,lseg_taxid
SE0005999760,Scandi Standard AB (publ),5040249601.0,SE556921062701,SE,5569210627.0,lseg_taxid
SE0005999778,Com Hem Holding AB,5036354857.0,SE556858661301,SE,5568586613.0,lseg_taxid
SE0005999836,Afry AB,4295889760.0,SE556120647401,SE,5561206474.0,lseg_taxid
SE0006055257,,,,,556880-1277,manual
SE0006091997,Immunovia AB (publ),5035541429.0,SE556730429901,SE,5567304299.0,lseg_taxid
SE0006143129,Berner Industrier AB,5043336791.0,SE556026366601,SE,5560263666.0,lseg_taxid
SE0006168316,Transcom Worldwide AB,5043342310.0,SE556880127701,SE,5568801277.0,lseg_taxid
SE0006168530,,,,,556064-8304,manual
SE0006220018,Inwido AB (publ),4297099430.0,SE556633382801,SE,5566333828.0,lseg_taxid
SE0006288015,Granges AB,4295890016.0,SE556001612201,SE,5560016122.0,lseg_taxid
SE0006342333,NP3 Fastigheter AB,5037586721.0,SE556749196301,SE,5567491963.0,lseg_taxid
SE0006370730,,,,,556058-1523,manual
SE0006371126,Cantargia AB,5035526164.0,SE556791601901,SE,5567916019.0,lseg_taxid
SE0006421871,Image Systems AB,4297082859.0,SE556319404101,SE,5563194041.0,lseg_taxid
SE0006422390,Thule Group AB,5034837851.0,SE556770631101,SE,5567706311.0,lseg_taxid
SE0006425401,,,,,556733-4379,manual
SE0006425419,,,,,556917-4377,manual
SE0006425484,,,,,559085-5721,manual
SE0006425815,Powercell Sweden AB (publ),5001164600.0,SE556759835301,SE,5567598353.0,lseg_taxid
SE0006509949,Eltel AB,4298548174.0,SE556728665201,SE,5567286652.0,lseg_taxid
SE0006543344,Stendorren Fastigheter AB,5001439528.0,SE556825474101,SE,5568254741.0,lseg_taxid
SE0006543740,,,,,556984-0910,manual
SE0006593901,Corem Kelly AB,4295890109.0,SE556482583301,SE,5564825833.0,lseg_taxid
SE0006593919,Corem Kelly AB,4295890109.0,SE556482583301,SE,5564825833.0,lseg_taxid
SE0006593927,Corem Kelly AB,4295890109.0,SE556482583301,SE,5564825833.0,lseg_taxid
SE0006625471,Dustin Group AB,5000588863.0,SE556703306201,SE,5567033062.0,lseg_taxid
SE0006732392,,,,,556916-4030,manual
SE0006758348,Sdiptech AB (publ),5035397007.0,SE556672489301,SE,5566724893.0,lseg_taxid
SE0006758587,Transtema Group AB,5045946396.0,SE556988041101,SE,5569880411.0,lseg_taxid
SE0006826046,,,,,556994-5792,manual
SE0006852075,K2A Knaust & Andersson Fastigheter AB (publ),5045821131.0,SE556943760001,SE,5569437600.0,lseg_taxid
SE0006886727,,,,,556529-3205,manual
SE0006886750,,,,,556014-2720,manual
SE0006886768,,,,,556014-2720,manual
SE0006887063,Hoist Finance AB (publ),4295889832.0,SE556012848901,SE,5560128489.0,lseg_taxid
SE0006963682,,,,,556883-1449,manual
SE0006964508,,,,,556209-7146,manual
SE0006965216,NOBA Group AB (publ),5046043399.0,SE556993248501,SE,5569932485.0,lseg_taxid
SE0006965240,,,,,556658-0683,manual
SE0006992335,,,,,556734-7777,manual
SE0006993770,Axfood AB,4295890126.0,SE556542082401,SE,5565420824.0,lseg_taxid
SE0006993986,,,,,556090-4251,manual
SE0007047717,,,,,556555-4317,manual
SE0007048012,,,,,556615-8266,manual
SE0007048020,Collector AB,4298314424.0,,SE,556560-0797,manual
SE0007074281,Hexpol AB,4298015145.0,SE556108963101,SE,5561089631.0,lseg_taxid
SE0007074505,Magnolia Bostad AB,5042261340.0,SE556797707801,SE,5567977078.0,lseg_taxid
SE0007074828,,,,,556532-6443,manual
SE0007074844,,,,,556072-1523,manual
SE0007075056,Eolus AB (publ),4298121615.0,SE556389395601,SE,5563893956.0,lseg_taxid
SE0007100342,Nilorngruppen AB,4295890173.0,SE556322378201,SE,5563223782.0,lseg_taxid
SE0007100359,Pandox AB,4295890111.0,SE556030788501,SE,5560307885.0,lseg_taxid
SE0007100581,Assa Abloy AB,4295890339.0,SE556059357501,SE,5560593575.0,lseg_taxid
SE0007100599,Svenska Handelsbanken AB,8589934190.0,,SE,5020077862,manual
SE0007100607,Svenska Handelsbanken AB,8589934190.0,,SE,5020077862,manual
SE0007126115,Hemfosa Fastigheter AB,5000156016.0,SE556917437701,SE,5569174377.0,lseg_taxid
SE0007126123,Hemfosa Fastigheter AB,5000156016.0,SE556917437701,SE,5569174377.0,lseg_taxid
SE0007157763,Bilia AB,4295889806.0,SE556112569001,SE,5561125690.0,lseg_taxid
SE0007158829,Coor Service Management Holding AB,5046048301.0,SE556742080601,SE,5567420806.0,lseg_taxid
SE0007158910,Alimak Group AB (publ),5046048838.0,SE556714185701,SE,5567141857.0,lseg_taxid
SE0007158928,Starbreeze AB,4295890484.0,SE556551893201,SE,5565518932.0,lseg_taxid
SE0007184189,Genova Property Group AB,5047820438.0,,SE,556693-7753,manual
